PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,NICKNAME,LessThan5FGM,LessThan5FGA,LessThan5FG_PCT,5-9FGM,5-9FGA,5-9FG_PCT,10-14FGM,10-14FGA,10-14FG_PCT,15-19FGM,15-19FGA,15-19FG_PCT,20-24FGM,20-24FGA,20-24FG_PCT,25-29FGM,25-29FGA,25-29FG_PCT,30-34FGM,30-34FGA,30-34FG_PCT,35-39FGM,35-39FGA,35-39FG_PCT,40+FGM,40+FGA,40+FG_PCT,FTM,FTA,FT_PCT,GP,MIN
1631101,Shaedon Sharpe,1610612757,POR,19.0,Shaedon,1.5,2.4,0.655,0.2,0.4,0.407,0.1,0.2,0.4,0.2,0.5,0.531,0.7,1.7,0.377,0.5,1.4,0.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.9,0.672,70,20.3
1628983,Shai Gilgeous-Alexander,1610612760,OKC,24.0,Shai,5.0,8.2,0.6,1.4,3.1,0.439,2.4,4.4,0.549,0.8,2.1,0.389,0.2,0.9,0.278,0.7,1.7,0.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,10.7,0.904,61,35.6
1629003,Shake Milton,1610612755,PHI,26.0,Shake,1.6,2.5,0.627,0.4,1.0,0.441,0.3,0.7,0.378,0.1,0.2,0.467,0.3,0.8,0.396,0.5,1.2,0.423,0.0,0.1,0.333,0.0,0.0,0.0,0.0,0.1,0.333,1.3,1.5,0.845,67,20.2
1631323,Simone Fontecchio,1610612762,UTA,27.0,Simone,0.4,0.8,0.455,0.2,0.5,0.389,0.1,0.3,0.333,0.1,0.2,0.286,0.6,1.6,0.387,0.6,1.9,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.9,0.806,42,12.6
203915,Spencer Dinwiddie,1610612751,BKN,29.0,Spencer,2.1,3.6,0.577,0.6,1.5,0.402,0.4,1.0,0.408,0.4,0.7,0.532,1.2,2.4,0.491,1.2,3.9,0.32,0.1,0.3,0.267,0.0,0.1,0.0,0.0,0.0,0.0,3.4,4.2,0.814,70,34.4
1626169,Stanley Johnson,1610612759,SAS,26.0,Stanley,1.1,1.6,0.653,0.3,0.6,0.444,0.2,0.4,0.455,0.0,0.1,0.0,0.4,0.7,0.524,0.3,0.6,0.474,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.9,1.3,0.667,30,15.6
1630649,Stanley Umude,1610612765,DET,23.0,Stanley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,2.0,2.0,1.0,1,2.1
201939,Stephen Curry,1610612744,GSW,35.0,Stephen,2.9,4.1,0.705,0.9,1.7,0.494,0.5,1.0,0.521,0.6,1.3,0.45,1.1,2.3,0.481,3.8,8.6,0.443,0.3,1.0,0.289,0.0,0.0,0.0,0.0,0.2,0.1,4.8,5.2,0.915,47,34.8
1628425,Sterling Brown,1610612747,LAL,28.0,Sterling,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6.1
203500,Steven Adams,1610612763,MEM,29.0,Steven,3.2,5.1,0.634,0.5,1.0,0.455,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,3.1,0.364,42,27.0
